ExperimentName,Subject,Session,Age,Group,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,573
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,595
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,537
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,431
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,677
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,507
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,545
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,472
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,462
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,541
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,467
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,457
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,447
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,453
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,523
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,705
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,696
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,526
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,452
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,602
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,432
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,438
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,508
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,466
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,488
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,430
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,485
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,491
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,481
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,631
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,525
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,547
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,553
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,591
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,501
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,492
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,466
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,632
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,590
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,676
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,458
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,544
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,486
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,556
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,482
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,505
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,495
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,581
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,506
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,496
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,518
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,492
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,482
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,456
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,590
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,677
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,475
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,705
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,503
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,525
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,579
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,904
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,462
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,692
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,634
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,560
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,550
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,460
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,515
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,537
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,495
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,501
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,459
breaking,8,1,19,2,right,female,self,Self,T.bmp,0,n,609
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,631
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,541
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,595
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,601
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,624
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,966
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,710
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,508
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,562
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,583
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,573
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,563
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,505
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,576
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,454
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,524
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,588
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,722
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,584
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,494
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,516
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,474
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,624
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,471
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,605
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,515
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,505
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,559
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,549
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,555
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,561
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,487
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,637
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,548
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,810
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,458
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,496
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,454
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,508
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,594
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,568
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,702
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,581
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,523
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,641
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,567
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,541
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,531
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,776
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,510
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,484
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,442
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,577
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,519
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,535
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,493
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,659
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,473
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,607
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,533
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,539
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,578
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,536
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,638
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,596
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,538
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,560
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,566
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,,0
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,,0
breaking,9,1,19,2,right,female,friend,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,0,n,744
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,374
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,505
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,975
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,,0
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,538
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,,0
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,750
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,n,764
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,482
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,815
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,1013
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,571
breaking,9,1,19,2,right,female,friend,Self,S.bmp,0,n,669
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,,0
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,n,661
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,,0
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,n,617
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,472
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,248
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,328
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,318
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,244
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,402
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,0,n,448
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,502
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,606
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,530
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,n,565
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,438
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,660
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,684
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,612
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,485
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,482
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,560
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,513
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,821
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,715
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,416
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,800
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,1039
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,593
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,410
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,640
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,523
breaking,9,1,19,2,right,female,friend,Self,S.bmp,0,n,577
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,329
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,445
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,459
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,465
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,303
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,519
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,883
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,562
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,1001
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,907
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,826
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,546
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,990
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,677
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,1073
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,n,465
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,490
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,401
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,584
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,453
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,614
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,613
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,431
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,929
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,523
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,494
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,445
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,369
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,503
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,n,592
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,350
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,321
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,455
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,597
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,n,614
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,578
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,787
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,,0
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,n,527
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,349
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,211
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,473
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,463
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,n,719
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,761
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,373
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,449
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,233
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,487
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,471
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,638
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,507
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,537
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,746
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,894
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,764
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,395
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,252
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,309
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,838
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,417
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,449
breaking,9,1,19,2,right,female,self,Friend,T.bmp,0,m,302
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,610
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,634
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,778
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,722
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,739
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,481
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,695
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,800
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,619
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,679
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,671
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,871
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,757
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,590
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,538
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,731
breaking,9,1,19,2,right,female,self,Self,S.bmp,0,n,579
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,1008
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,999
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,n,446
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,510
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,518
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,544
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,715
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,552
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,1052
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,726
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,536
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,872
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,492
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,622
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,758
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,556
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,874
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,666
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,766
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,520
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,610
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,506
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,521
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,516
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,892
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,809
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,565
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,591
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,720
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,537
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,622
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,564
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,586
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,586
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,605
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,805
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,722
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,,0
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,592
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,711
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,596
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,546
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,544
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,550
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,410
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,325
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,448
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,502
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,526
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,468
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,554
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,806
breaking,9,1,19,2,right,female,self,stranger,C.bmp,0,n,572
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,666
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,614
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,0,m,479
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,402
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,574
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,482
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,525
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,576
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,852
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,936
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,810
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,816
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,496
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,624
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,630
breaking,9,1,19,2,right,female,stranger,Friend,T.bmp,1,m,748
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,594
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,648
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,790
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,0,n,932
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,578
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,0,n,768
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,622
breaking,9,1,19,2,right,female,self,Friend,T.bmp,1,n,827
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,1,n,561
breaking,9,1,19,2,right,female,self,Self,S.bmp,1,m,735
breaking,9,1,19,2,right,female,stranger,stranger,C.bmp,1,m,634
breaking,9,1,19,2,right,female,self,stranger,C.bmp,1,m,759
breaking,9,1,19,2,right,female,stranger,Self,S.bmp,1,n,580
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,847
breaking,9,1,19,2,right,female,friend,Friend,T.bmp,1,m,557
breaking,9,1,19,2,right,female,friend,Self,S.bmp,1,m,524
breaking,9,1,19,2,right,female,friend,stranger,C.bmp,0,m,523
